personID,momID,dadID,sex,famID,byear,dyear,lrs,ars_mean,ars_max,ars_med,ars_min,ars_sd,ars_n,year_first,year_last
1,NA,NA,F,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2,NA,NA,F,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
3,NA,NA,F,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
4,NA,NA,F,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5,NA,NA,F,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
6,NA,NA,F,6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7,NA,NA,F,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
9,NA,NA,F,9,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
10,NA,NA,F,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
11,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
12,NA,NA,F,11,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
13,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
50,NA,NA,F,12,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
51,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
52,NA,NA,F,13,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
53,NA,NA,F,14,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
54,NA,NA,F,15,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
55,NA,NA,F,16,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
56,NA,NA,F,17,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
57,NA,NA,F,18,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
58,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
59,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
60,NA,NA,F,19,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
61,NA,NA,F,20,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
62,NA,NA,F,21,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
63,NA,NA,F,22,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
64,NA,NA,F,23,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
65,NA,NA,F,24,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
66,NA,NA,F,25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
67,NA,NA,F,26,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
68,NA,NA,F,27,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
69,NA,NA,F,28,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
70,NA,NA,F,29,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
71,NA,NA,F,30,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
72,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
73,NA,NA,F,31,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
74,NA,NA,F,32,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
75,NA,NA,F,33,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
76,NA,NA,M,34,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
77,NA,NA,F,35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
78,NA,NA,M,36,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
79,NA,NA,M,37,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
80,NA,NA,F,38,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
81,NA,NA,M,39,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
82,NA,NA,M,40,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
83,NA,NA,M,41,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
84,NA,NA,M,42,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
85,NA,NA,M,43,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
86,NA,NA,M,44,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
87,NA,NA,F,45,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
88,NA,NA,M,46,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
89,NA,NA,M,47,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
90,NA,NA,F,48,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
91,NA,NA,F,49,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
92,NA,NA,F,50,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
100,NA,NA,F,51,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
101,NA,NA,F,52,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
102,NA,NA,F,53,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
103,NA,NA,M,54,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
104,NA,NA,F,55,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
105,NA,NA,M,56,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
106,NA,NA,M,57,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
107,NA,NA,M,58,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
108,NA,NA,F,59,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
109,NA,NA,F,60,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
110,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
111,NA,NA,M,62,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
112,NA,NA,F,63,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
113,NA,NA,M,64,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
114,NA,NA,F,65,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
115,NA,NA,F,66,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
116,NA,NA,F,67,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
117,NA,NA,F,68,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
118,NA,NA,M,69,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
119,NA,NA,M,70,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
120,NA,NA,F,71,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
121,NA,NA,M,72,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
122,NA,NA,M,73,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
123,NA,NA,F,74,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
124,NA,NA,M,75,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
125,NA,NA,M,76,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
126,NA,NA,F,77,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
127,NA,NA,F,78,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
128,NA,NA,F,79,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
129,NA,NA,M,80,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
130,NA,NA,M,81,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
131,NA,NA,M,82,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
132,NA,NA,M,83,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
133,NA,NA,F,84,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
134,NA,NA,M,85,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
135,NA,NA,M,86,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
136,NA,NA,F,87,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
137,NA,NA,F,88,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
138,NA,NA,M,89,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
139,NA,NA,M,90,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
140,NA,NA,F,91,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
141,NA,NA,F,92,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
142,NA,NA,F,93,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
143,NA,NA,M,94,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
144,NA,NA,M,95,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
145,NA,NA,M,96,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
146,NA,NA,M,97,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
147,NA,NA,M,98,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
148,NA,NA,F,99,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
149,NA,NA,M,100,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
150,NA,NA,M,101,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
151,NA,NA,M,102,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
152,NA,NA,M,103,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
153,NA,NA,M,104,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
154,NA,NA,F,105,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
155,NA,NA,M,106,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
156,NA,NA,M,107,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
157,NA,NA,F,108,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
158,NA,NA,M,109,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
159,NA,NA,F,110,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
160,NA,NA,M,111,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
161,NA,NA,F,112,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
162,NA,NA,F,113,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
163,NA,NA,M,114,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
164,NA,NA,M,115,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
165,NA,NA,M,116,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
166,NA,NA,M,117,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
167,NA,NA,M,118,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
168,NA,NA,M,119,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
169,NA,NA,M,120,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
170,NA,NA,M,121,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
171,NA,NA,F,122,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
172,NA,NA,M,123,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
173,NA,NA,F,124,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
174,NA,NA,F,125,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
175,NA,NA,F,126,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
176,NA,NA,M,127,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
177,NA,NA,M,128,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
178,NA,NA,M,129,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
179,NA,NA,F,130,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
180,NA,NA,M,131,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
181,NA,NA,M,132,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
182,NA,NA,F,133,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
183,NA,NA,M,134,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
184,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
185,NA,NA,F,135,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
186,NA,NA,F,136,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
187,NA,NA,M,137,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
188,NA,NA,M,138,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
189,NA,NA,F,139,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
190,NA,NA,M,140,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
191,92,NA,M,50,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
192,92,NA,F,50,1987,1987,0,0,0,0,0,NA,1,1987,1987
193,92,NA,F,50,1987,1990,3,0.75,2,0.5,0,0.9574271077563381,4,1987,1990
194,2,NA,M,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
195,2,NA,M,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
196,2,NA,M,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
197,54,NA,F,15,1987,1987,0,0,0,0,0,NA,1,1987,1987
198,3,NA,M,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
199,57,NA,M,18,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
200,58,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
201,58,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
202,60,NA,F,19,1987,1987,0,0,0,0,0,NA,1,1987,1987
203,60,NA,F,19,1987,1987,0,0,0,0,0,NA,1,1987,1987
204,61,NA,F,20,1987,1987,0,0,0,0,0,NA,1,1987,1987
205,61,NA,F,20,1987,1987,0,0,0,0,0,NA,1,1987,1987
206,61,NA,F,20,1987,1987,0,0,0,0,0,NA,1,1987,1987
207,61,NA,F,20,1987,1987,0,0,0,0,0,NA,1,1987,1987
208,5,NA,F,5,1987,1987,0,0,0,0,0,NA,1,1987,1987
209,62,NA,M,21,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
210,63,NA,M,22,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
211,63,NA,F,22,1987,1987,0,0,0,0,0,NA,1,1987,1987
212,63,NA,F,22,1987,1987,0,0,0,0,0,NA,1,1987,1987
213,NA,NA,F,141,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
214,64,NA,F,23,1987,1987,0,0,0,0,0,NA,1,1987,1987
215,64,NA,M,23,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
216,64,NA,F,23,1987,1987,0,0,0,0,0,NA,1,1987,1987
217,65,NA,M,24,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
218,65,NA,F,24,1987,1989,0,0,0,0,0,0,3,1987,1989
219,67,NA,M,26,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
220,8,NA,F,8,1987,1987,0,0,0,0,0,NA,1,1987,1987
221,8,NA,F,8,1987,1987,0,0,0,0,0,NA,1,1987,1987
222,8,NA,F,8,1987,1987,0,0,0,0,0,NA,1,1987,1987
223,9,NA,M,9,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
224,9,NA,M,9,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
225,70,NA,F,29,1987,1987,0,0,0,0,0,NA,1,1987,1987
226,11,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
227,11,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
228,11,NA,F,8,1987,1987,0,0,0,0,0,NA,1,1987,1987
229,12,NA,F,11,1987,1987,0,0,0,0,0,NA,1,1987,1987
230,12,NA,M,11,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
231,12,NA,F,11,1987,1987,0,0,0,0,0,NA,1,1987,1987
232,13,NA,F,8,1987,1987,0,0,0,0,0,NA,1,1987,1987
300,NA,NA,F,142,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
301,NA,NA,F,143,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
302,NA,NA,M,144,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
303,NA,NA,M,145,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
304,NA,NA,M,146,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
305,NA,NA,F,147,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
306,NA,NA,M,148,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
307,NA,NA,M,149,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
308,NA,NA,M,150,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
309,NA,NA,M,151,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
310,NA,NA,M,152,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
311,NA,NA,M,153,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
312,NA,NA,M,154,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
313,NA,NA,F,155,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
314,NA,NA,M,156,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
315,NA,NA,M,157,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
316,NA,NA,F,158,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
317,NA,NA,F,159,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
318,NA,NA,F,160,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
319,NA,NA,M,161,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
320,NA,NA,F,162,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
321,NA,NA,M,163,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
322,NA,NA,F,164,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
323,NA,NA,M,165,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
324,NA,NA,M,166,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
325,NA,NA,M,167,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
326,NA,NA,M,168,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
327,NA,NA,F,169,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
328,NA,NA,F,170,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
329,102,NA,M,53,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
330,102,NA,M,53,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
331,102,NA,F,53,1988,1988,0,0,0,0,0,NA,1,1988,1988
332,108,NA,F,59,1988,1988,0,0,0,0,0,NA,1,1988,1988
333,50,NA,M,12,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
334,50,NA,M,12,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
335,50,NA,F,12,1988,1988,0,0,0,0,0,NA,1,1988,1988
336,109,NA,F,60,1988,1988,0,0,0,0,0,NA,1,1988,1988
337,109,NA,F,60,1988,1988,0,0,0,0,0,NA,1,1988,1988
338,2,NA,M,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
339,54,NA,F,15,1988,1988,0,0,0,0,0,NA,1,1988,1988
340,54,NA,F,15,1988,1994,18,2.5714285714285716,8,1,0,3.25868802112869,7,1988,1994
341,3,NA,M,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
342,3,NA,M,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
343,3,NA,M,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
344,126,NA,M,77,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
345,126,NA,M,77,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
346,5,NA,M,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
347,5,NA,F,5,1988,1990,0,0,0,0,0,0,3,1988,1990
348,5,NA,M,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
349,141,NA,M,92,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
350,141,NA,F,92,1988,1989,0,0,0,0,0,0,2,1988,1989
351,141,NA,M,92,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
352,148,NA,M,99,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
353,148,NA,M,99,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
354,148,NA,F,99,1988,1988,0,0,0,0,0,NA,1,1988,1988
355,65,NA,F,24,1988,1988,0,0,0,0,0,NA,1,1988,1988
356,65,NA,F,24,1988,1988,0,0,0,0,0,NA,1,1988,1988
357,68,NA,M,27,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
358,68,NA,F,27,1988,NA,0,0,0,0,0,NA,1,1988,1988
359,68,NA,F,27,1988,NA,0,0,0,0,0,NA,1,1988,1988
360,69,NA,M,28,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
361,69,NA,M,28,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
362,69,NA,M,28,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
363,70,NA,F,29,1988,1988,0,0,0,0,0,NA,1,1988,1988
364,70,NA,M,29,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
365,70,NA,M,29,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
366,10,NA,M,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
367,10,NA,F,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
368,10,NA,F,10,1988,1993,14,2.3333333333333335,8,0,0,3.669695718539436,6,1988,1993
369,11,NA,F,8,1988,1993,13,2.1666666666666665,4,2.5,0,1.834847859269718,6,1988,1993
370,11,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
371,13,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
372,13,NA,M,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
373,80,NA,M,38,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
374,80,NA,F,38,1988,1988,0,0,0,0,0,NA,1,1988,1988
375,87,NA,M,45,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
376,87,NA,M,45,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
400,NA,NA,F,171,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
401,NA,NA,M,172,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
402,NA,NA,M,173,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
403,NA,NA,F,174,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
404,NA,NA,M,175,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
405,NA,NA,M,176,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
406,NA,NA,M,177,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
407,NA,NA,M,178,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
408,NA,NA,F,179,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
409,NA,NA,M,180,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
410,NA,NA,M,181,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
411,NA,NA,M,182,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
412,NA,NA,M,183,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
413,NA,NA,M,184,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
414,NA,NA,M,185,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
415,NA,NA,M,186,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
416,NA,NA,M,187,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
417,NA,NA,F,188,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
418,NA,NA,M,189,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
419,NA,NA,M,190,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
420,NA,NA,F,191,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
421,NA,NA,M,192,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
422,NA,NA,M,193,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
423,NA,NA,M,194,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
424,NA,NA,M,195,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
425,NA,NA,F,196,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
426,NA,NA,M,197,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
427,NA,NA,M,198,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
428,NA,NA,M,199,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
429,NA,NA,M,200,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
430,NA,NA,M,201,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
431,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
432,NA,NA,F,202,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
433,NA,NA,F,203,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
434,NA,NA,M,204,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
435,NA,NA,M,205,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
436,NA,NA,M,206,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
437,NA,NA,F,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
438,NA,NA,F,207,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
439,NA,NA,F,208,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
440,NA,NA,F,209,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
441,1,NA,M,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
442,1,NA,M,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
443,1,NA,F,1,1989,1989,0,0,0,0,0,NA,1,1989,1989
444,50,NA,F,12,1989,1989,0,0,0,0,0,NA,1,1989,1989
445,50,NA,F,12,1989,1989,0,0,0,0,0,NA,1,1989,1989
446,50,NA,M,12,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
447,50,NA,M,12,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
448,114,NA,M,65,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
449,2,NA,F,2,1989,1989,0,0,0,0,0,NA,1,1989,1989
450,51,NA,F,8,1989,1990,0,0,0,0,0,0,2,1989,1990
451,51,NA,F,8,1989,1989,0,0,0,0,0,NA,1,1989,1989
452,51,NA,F,8,1989,1991,2,0.6666666666666666,2,0,0,1.1547005383792515,3,1989,1991
453,52,NA,F,13,1989,1991,2,0.6666666666666666,2,0,0,1.1547005383792515,3,1989,1991
454,52,NA,M,13,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
455,52,NA,M,13,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
456,56,NA,M,17,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
